client_id,DIR,Age,NumLoans,NumRealEstateLoans,NumDependents,Num30-59Delinquencies,Num60-89Delinquencies,Income,BalanceToCreditLimit,Delinquent90
8008,0.855328,68.5,11,1,0,0,0,3304.139291,0.414235,0
8009,0.232037,56.5,9,1,0,0,0,4373.193208,0.005755,0
8010,0.106358,54.2,2,0,1,2,0,4177.995976,1.006617,1
8011,5904.81939,38,6,1,0,0,0,,0.018678,0
8012,0.216242,57.5,7,1,2,0,0,6454.082299,0.081452,0
8013,0.260296,25,6,0,0,0,0,2103.001456,0,0
8014,0.482828,63,8,1,0,0,0,2605.937609,0.544895,0
8015,0.741589,68.5,12,1,0,2,0,3232.667266,0.467263,0
8016,0.019487,70.6,6,0,0,0,0,4583.729294,0.050591,0
8017,0.559957,55.4,27,2,0,0,0,9372.101342,0.952152,0
8018,2423.302076,46,12,1,0,0,0,,0.0559,0
8019,1.089178,32.2,4,1,1,0,0,962.779715,0.171164,0
8020,0.6371,62.5,19,2,0,0,0,5001.668891,0.004808,0
8021,1058.46831,29.1,6,0,,0,0,,0.582172,0
8022,0,21,0,0,,98,98,,1.002918,0
8023,0.28808,44.1,4,1,0,0,0,7280.982412,0.347295,0
8024,0.354687,57.5,9,3,0,0,0,9609.944983,0.000811,0
8025,0.389354,59.2,8,2,0,0,0,10004.054482,0.093616,0
8026,0.791123,41.1,12,5,0,0,0,6932.124846,0.33516,0
8027,0.336727,79.1,11,1,0,0,0,1971.305608,0.222657,0
8028,0.313261,58.5,5,1,1,0,0,5535.883901,0.010011,0
8029,0.403475,38,14,1,1,0,0,2707.323808,0.321167,0
8030,0.546398,64.4,14,2,0,0,0,7964.675547,0.429371,0
8031,0.079966,27.2,0,0,1,1,1,2831.57891,1.004679,1
8032,0.090002,27.2,12,0,0,0,0,7062.715318,0.484586,0
8033,71.314435,78.1,8,0,0,0,0,,0.048476,0
8034,15.066311,87.6,4,0,0,0,0,,0.016242,0
8035,0.841527,44.1,23,1,0,0,0,5828.647806,0.6101,0
8036,0.319402,39.3,5,1,3,0,0,9077.811623,0.111893,0
8037,2629.351292,50.2,11,1,1,0,0,,0.379599,0
8038,0.129644,74.6,6,1,1,0,0,5593.663037,0.001141,0
8039,0.263646,61,5,0,0,0,0,1020.14445,0,0
8040,0,85.5,5,0,0,0,0,3409.92629,0,0
8041,0.278461,62.4,10,0,1,0,0,8294.803777,0.959104,0
8042,3696.653463,89.6,12,1,0,0,0,,0.120161,0
8043,0.527887,63.5,17,1,0,0,0,4532.091528,0.020418,0
8044,0.777975,40,10,4,2,0,0,7179.542807,0.047045,0
8045,0.277806,32.2,4,0,4,0,0,3208.009242,0.378373,0
8046,0.376514,33,13,2,2,1,0,9676.193312,0.176106,0
8047,0.26861,55.3,8,2,0,1,0,9232.669697,0.663889,0
8048,0.075569,29.2,4,0,0,0,0,5477.516461,0.205751,0
8049,0.289152,65.3,12,2,0,0,0,19850.295321,0,0
8050,0.472733,40.4,6,1,0,1,0,4673.777962,0.000881,0
8051,573.686729,64.4,8,0,0,0,0,,0.161956,0
8052,3496.615579,62.4,9,2,0,0,0,,0.207455,0
8053,0.335375,51.4,12,1,0,0,0,5344.436881,0.034229,0
8054,5.010889,88.5,3,0,,0,0,,0.000504,0
8055,2236.876276,48.3,5,1,0,0,0,,0.935386,0
8056,0.087831,36.2,21,0,0,0,0,12050.746142,0.141565,0
8057,0.326376,34.2,8,1,0,0,0,4010.64319,0.020124,0
8058,3668.313346,62.5,21,1,0,0,0,,0.730392,0
8059,0.315848,55.3,10,2,0,0,0,6681.12276,0.043827,0
8060,0.032557,33.1,1,0,2,2,0,2017.852701,2.277793,0
8061,0.080347,35,9,0,0,0,0,7065.862708,0.523408,1
8062,0.142758,63.1,21,1,0,0,0,9656.226098,0.002666,0
8063,0.342069,42.2,10,1,0,0,0,5049.798276,0.377692,0
8064,0.241351,63.2,5,0,0,0,0,4442.687648,0.144333,0
8065,0.117077,42.2,6,0,2,1,1,7098.814954,0.124573,0
8066,0.472668,56.1,5,3,0,0,0,2200.90022,0.362963,0
8067,0.057113,58,3,0,1,0,0,11046.614597,0.09065,0
8068,0.426687,63.5,5,1,0,0,0,4302.664489,0.046328,0
8069,0.610219,35.1,11,1,2,0,0,8015.33766,0.10219,0
8070,0.43427,37,11,0,1,1,0,4882.417488,0.323197,0
8071,1.179005,34,11,1,0,0,0,2711.852201,0.014039,0
8072,0.264487,40,10,0,4,0,0,6733.623002,0.319516,0
8073,0.193177,45.3,8,0,1,1,0,10468.363988,0.46218,0
8074,0.332284,70.7,5,1,1,0,0,4566.443771,0.024431,0
8075,0.034716,39.2,9,0,3,0,0,10843.710406,0.586366,0
8076,0.512471,48.3,12,1,1,0,0,4521.309557,0.195459,0
8077,0.132649,46.1,13,0,2,0,0,8198.851491,0.294928,0
8078,0.120373,45,3,1,1,0,0,6842.170141,0.005853,0
8079,0.22103,69.5,4,1,0,0,0,2206.154694,0.249634,0
8080,0.409327,40.1,7,2,0,0,0,9253.614312,0.060542,0
8081,1204.695786,65.4,3,1,0,0,0,,0.01824,0
8082,0.549351,51.5,12,2,1,1,0,9585.229792,0.586655,0
8083,0.291013,52.3,3,2,0,0,0,6908.461737,0.102422,0
8084,0.481805,34.2,13,1,1,0,0,4507.411144,1.005705,0
8085,0.123687,41.3,6,0,6,2,0,7135.17005,0.478922,0
8086,0.203521,63.6,17,1,0,0,0,10591.273587,0.002506,0
8087,0.171118,62.3,10,2,0,0,0,10202.820137,0.006541,0
8088,0.363888,51.3,11,2,1,0,0,9578.635168,0.45662,0
8089,0.151477,69.7,11,2,0,0,0,10587.068199,0.615541,0
8090,0.3567,36.3,15,2,2,0,0,5130.799249,0.140644,0
8091,0.804109,54.2,5,3,0,2,0,10418.959825,0.333186,0
8092,0.385399,44,5,1,1,0,0,5141.671271,0.764052,0
8093,0.365061,33.3,8,2,4,3,0,13356.98561,0.325201,0
8094,0.551518,49,10,2,4,0,0,9593.562057,0.128697,0
8095,0.607423,55.4,8,2,1,0,0,9594.73584,0.603196,0
8096,0.001006,73.4,5,0,1,0,0,6041.079041,0.004511,0
8097,0.375152,33.3,11,0,0,0,0,5442.292783,0.681646,0
8098,0.110301,73.5,8,1,0,0,0,6726.058198,0.012467,0
8099,1113.262519,58.3,4,1,0,0,0,,0,0
8100,2924.936303,58.4,10,2,0,0,0,,0.043929,0
8101,1559.635259,67.4,8,1,1,1,0,,0.495557,0
8102,0.316897,47.1,9,2,2,0,0,9912.776772,0.920898,0
8103,0.303344,49.2,13,3,1,1,0,7236.063371,0.567483,0
8104,1000.925801,60.1,6,1,0,0,0,,0.000263,0
8105,0.470686,60,8,1,2,0,0,6005.476628,1.000328,0
8106,0.133398,76.1,4,1,1,0,0,7930.701349,0.024517,0
8107,0.205163,82.4,17,2,1,0,0,15518.300721,0.473511,0
8108,0.255264,30,11,0,3,1,0,4212.869605,0.195863,0
8109,0.32305,57.2,5,0,1,0,0,2835.195414,0.502806,0
8110,0.092695,72.5,7,0,0,2,0,2418.768314,0.004783,0
8111,0.191403,43.2,5,1,0,0,0,3272.940045,0.083241,0
8112,3937.561038,36.1,3,1,0,0,0,,0.813682,0
8113,0.412107,45.4,13,1,0,0,0,5672.82866,0.470147,0
8114,0.465632,63.1,10,1,3,4,1,4729.207067,1.022518,1
8115,0.421704,72.5,16,2,0,0,0,7016.353098,0.027427,0
8116,0.670449,48.1,13,3,2,0,0,4713.693599,0.030246,0
8117,0.267352,53.3,12,1,0,0,0,8609.1749,0.000783,0
8118,1290.439223,65.5,3,0,0,0,0,,0,0
8119,0.683733,31.2,5,2,0,0,0,3646.700689,1.00168,0
8120,0.274073,36.1,5,0,1,0,0,3022.551755,0.012521,0
8121,0.636016,57.4,8,2,1,0,0,8544.487877,0.913931,0
8122,0.045807,58.1,5,0,1,0,0,4793.456586,0.595568,0
8123,0.429807,56.3,15,1,0,0,0,6322.813686,0.33201,0
8124,0.337524,43,14,2,2,0,0,10032.971,0.28018,0
8125,0.229454,61.4,9,0,0,0,0,5824.423331,0.40867,0
8126,1970.425224,37.1,4,1,0,1,0,,0,0
8127,0.201869,74.5,12,1,1,0,0,5605.246123,0.015942,0
8128,0.076903,56.3,8,1,0,0,0,6047.346117,0.044103,0
8129,4755.032658,50.4,10,2,0,0,0,,0.345821,0
8130,0.087696,26.2,4,0,0,0,0,4264.993688,1.003805,0
8131,0.036462,53,3,0,0,0,0,3083.950591,0,1
8132,0.525466,34.1,6,1,0,0,0,3914.314639,0.534973,0
8133,0.088307,89.3,6,0,0,0,0,3477.870281,0.011321,0
8134,0.347705,27.1,9,0,0,0,0,3104.681913,0.973843,0
8135,0.087375,28,10,0,0,2,0,10083.740032,0.594873,0
8136,0.279402,47.2,11,1,0,0,0,5754.343354,0.019273,0
8137,0.775321,46.3,10,1,1,0,0,2216.646578,0.02367,0
8138,0.07982,45.4,4,1,2,0,0,4812.012434,0.008005,0
8139,1472.123453,41.1,6,0,0,0,0,,0.910765,0
8140,0.133106,51.2,7,1,0,0,0,9899.760997,0,1
8141,1851.018362,38.2,12,1,2,0,0,,0,0
8142,0.33451,81.2,21,2,0,0,0,2595.097591,0.015135,0
8143,0.229348,63.6,11,2,1,0,0,9788.679815,0.001409,1
8144,0.090236,38.2,4,0,3,0,0,3267.720595,0.287088,0
8145,0.383975,43.3,13,2,2,0,0,12042.89294,0.181527,0
8146,0.561866,38.3,10,2,0,0,0,2609.45081,0.029822,0
8147,0.439611,47,11,2,0,0,0,13529.452795,0.432232,0
8148,1.109049,68.2,9,2,0,0,0,2210.310973,0.022971,0
8149,3288.91582,36.1,3,2,0,0,0,,0.103294,0
8150,0.006156,76.2,2,0,0,0,0,3590.862451,0.03821,0
8151,0.385812,32.3,8,0,2,0,0,4315.283135,0.756779,0
8152,0.114915,54.1,8,0,0,0,0,8367.992344,0.060374,0
8153,904.643124,64.1,20,1,0,0,0,,0,0
8154,0.005672,58.3,18,0,2,0,0,12144.541323,0.01633,0
8155,0.115325,27.1,5,0,0,0,0,4136.203588,0.420436,0
8156,0.012417,77.6,10,0,0,0,0,1291.261549,0.020976,0
8157,0.201651,44.3,4,1,4,0,0,4480.581425,0.375665,0
8158,1155.005421,51.3,6,1,3,0,0,,0.013432,0
8159,471.415988,30.1,2,0,0,0,0,,0.967398,0
8160,0.14231,59.3,12,1,2,3,0,11026.374106,0.147447,0
8161,463.280472,55.2,5,0,0,1,0,,0,0
8162,0.006991,29.3,10,0,3,0,0,9248.546361,0.03662,0
8163,0.567493,56.6,6,3,0,0,0,20463.729831,0.06728,0
8164,0.174674,22.1,3,0,0,1,1,280.298949,1.418454,1
8165,0.490221,42,15,2,3,0,0,6161.939493,0.137944,0
8166,0.231699,42.1,7,1,0,0,0,12012.092279,0.032776,0
8167,0.293581,45,12,1,2,0,0,6327.635243,0.122474,0
8168,1542.808207,67.2,14,1,0,0,0,,0.015261,0
8169,0.002957,26.1,3,0,0,0,0,3424.65009,0.140592,0
8170,0.155529,50.1,2,1,3,0,0,16707.994967,1.009381,0
8171,0.011148,52.2,8,0,2,0,0,2175.573252,0.030009,0
8172,0.00239,79.3,8,0,0,0,0,1680.24131,0,0
8173,0.448512,68.1,11,1,0,0,0,2519.428607,0.016595,0
8174,1941.097185,34.1,13,3,0,0,0,,0.064978,0
8175,0.512624,50.3,4,0,3,0,0,1490.279416,0,0
8176,0.235154,61.6,12,1,0,0,0,5418.189043,0,0
8177,0.544407,41.4,7,1,2,0,0,9597.778778,0.020908,0
8178,0.010757,63.1,2,0,1,0,0,4423.890525,0.09074,0
8179,0.267039,61.3,12,2,0,0,0,13838.185265,0.733482,0
8180,0.002681,51,8,0,3,0,0,6006.017299,0.003941,0
8181,0.937489,75.4,20,2,0,0,0,2011.589385,0.052924,0
8182,0.631697,66.4,18,6,0,0,0,20694.868243,0.43695,0
8183,752.015746,75.3,8,1,0,0,0,,0.275735,0
8184,820.080908,63.2,7,1,1,0,0,,0.000493,0
8185,0.477076,40.1,7,1,1,2,1,3307.392324,0.133069,0
8186,0.102383,61.1,19,1,0,0,0,10850.388933,0.021212,0
8187,0.193361,45.3,8,2,3,0,0,7042.835968,0.401744,0
8188,46.057132,77.2,6,0,,0,0,,0.00362,0
8189,0.752825,53.5,13,2,0,0,0,4417.012117,0.755278,0
8190,0.001342,85.8,4,0,0,0,0,2261.788484,0.006718,0
8191,0.28619,40.2,9,0,1,1,0,1602.481316,0.897727,1
8192,0.006625,76.5,5,0,0,0,0,7035.453335,0.036206,0
8193,0.507844,28.2,8,1,1,1,0,2809.544818,0.503729,0
8194,0.773485,60.1,6,1,0,0,0,3806.858276,0.489304,0
8195,0.340661,61.2,14,0,0,0,0,12561.795335,0.967179,0
8196,0.381583,43,4,1,4,0,0,5544.167868,0,0
8197,0.468318,48.3,3,1,0,1,0,4299.183932,0.269377,0
8198,0.173256,76.1,15,2,1,1,0,4537.274444,0.083276,0
8199,0.105058,51.5,4,0,2,2,0,4802.323909,0.420944,0
8200,0.676001,59.3,9,1,0,0,0,4851.882563,0.984997,0
8201,78.355284,48.3,3,0,0,0,0,,0.009556,0
8202,0.582017,49.2,16,4,3,0,0,8286.373277,0.297096,0
8203,0.262203,62,7,1,0,1,0,3437.132099,0.002763,0
8204,0.304767,79.3,9,1,0,0,0,8016.591384,0.129521,0
8205,0.507711,71.4,29,1,0,1,0,3730.415564,0.040289,0
8206,0.000361,42,2,0,0,0,0,22246.646923,0.018436,0
8207,0.430797,55.3,20,2,0,0,0,5443.752224,0.14391,0
8208,0.141543,69.5,6,0,1,0,0,3011.841837,0.185306,0
8209,0.284386,61.4,15,1,2,0,0,6467.21186,0.008431,0
8210,1.229742,41.1,5,0,0,0,0,502.308042,2.023421,0
8211,0.423553,25.1,7,0,0,0,0,769.844443,0.513625,0
8212,123.285055,40.4,0,0,0,0,0,,1.004365,0
8213,0.499899,41.1,49,2,4,0,0,9768.187863,0.116713,1
8214,0.435561,52.4,12,2,2,0,0,17001.514178,0.291787,0
8215,0.755063,63.6,20,1,0,0,0,1311.456609,0.116146,0
8216,0.236036,40.4,5,2,4,0,0,8723.28789,0.546429,0
8217,0.493578,31.1,17,1,0,0,0,4004.822306,0.062098,0
8218,0.292455,40.3,8,2,0,0,0,11311.327487,0.218633,0
8219,0.001844,29.3,1,0,3,0,0,3805.92369,1.008418,0
8220,0.293769,36.1,7,2,2,0,0,8016.943245,0,0
8221,0.509333,35.2,5,1,0,0,0,3808.682957,0.137252,0
8222,0.006538,71.6,8,0,0,0,0,2646.32924,0.022743,0
8223,2486.175519,56.4,7,1,0,0,0,,0.433119,0
8224,1748.053418,46.2,7,1,3,0,0,,0.311081,0
8225,0.169946,42.4,18,0,2,1,0,6033.6844,0.419676,0
8226,0.002202,68.6,6,0,0,0,0,5021.278567,0.005598,0
8227,0.472711,51.1,6,1,4,1,0,3112.542321,0.182933,0
8228,0.335574,37,5,1,2,0,0,5120.897193,0.966722,0
8229,0.004725,65.2,3,0,1,0,0,5133.772593,0.026286,0
8230,359.523868,34.2,3,0,3,0,0,,0,0
8231,0.417107,61.4,8,1,1,0,0,11703.960696,0.291039,0
8232,0.532691,52.4,18,3,4,0,0,15030.498395,0.100539,0
8233,0.177352,35,4,0,1,1,0,2941.710141,0.238082,0
8234,0.383594,39.3,7,0,1,0,0,3029.413399,0.251398,0
8235,0.339471,35.2,12,2,2,0,0,10054.002975,0.069966,0
8236,0.011401,61.6,6,0,0,0,0,2204.010264,0.016933,1
8237,1.242003,44.3,7,1,3,2,1,1805.673968,0.920279,1
8238,3519.198571,57.1,23,2,0,0,0,,0.279721,0
8239,0.545863,58.3,9,1,1,0,0,4350.592952,0.941815,0
8240,1.113029,36.1,13,8,0,0,0,5163.660719,0.036698,0
8241,0.192351,68.3,6,0,0,0,0,6035.042365,0.457652,0
8242,0.108229,35,2,0,2,0,0,3354.250216,0.482807,0
8243,1111.887122,67.6,6,1,,1,0,,0.711214,0
8244,0.022253,58,9,0,2,0,0,6310.62982,0.073416,1
8245,0.211123,64,14,1,1,0,0,13389.050828,0.03163,0
8246,0.395822,64.4,11,1,0,0,0,4226.083545,0.238569,0
8247,0.238548,49.3,7,1,0,0,0,15025.048548,0.109362,0
8248,0.009089,85.6,10,0,0,0,0,4676.419506,0.02284,0
8249,3066.070993,55.4,7,1,,0,0,,0,0
8250,4279.076143,53.1,14,4,0,0,0,,1.004931,0
8251,1418.172534,65.1,6,1,2,0,0,,0.078308,0
8252,0.002195,40.2,1,0,2,0,0,4600.511743,0.023181,0
8253,0.228643,35.1,6,1,2,0,0,9503.245928,0.426022,0
8254,0.330656,60.5,2,1,2,1,0,5271.423558,1.00387,1
8255,0.008255,34.1,2,0,0,0,0,1467.119139,0.024514,0
8256,0.268055,42,12,3,2,0,0,16943.495076,0.167213,1
8257,0.320861,46,20,2,4,0,0,11895.209035,0.017385,0
8258,0.255835,68.1,8,2,0,0,0,13776.736217,0.02491,0
8259,0.019975,50.1,6,0,0,0,0,9527.950051,0.118621,0
8260,0.103166,76.7,6,1,0,0,0,5440.68775,0.020126,0
8261,0.448526,59.6,10,2,0,0,0,6004.230459,0.204567,0
8262,45.103695,77.2,4,0,,0,0,,0.057206,0
8263,0.738567,55.5,18,1,1,1,0,2133.844671,0.823811,1
8264,0,22,0,0,0,98,98,,1.003055,0
8265,0.470253,33.2,7,1,0,0,0,3541.853359,0.358476,0
8266,0,64.5,2,0,,0,0,,0,0
8267,3086.130537,58.1,6,1,,0,0,,0,0
8268,0.749225,53.3,11,2,0,2,2,4892.833046,0.619688,0
8269,1510.354908,42.4,6,0,0,0,0,,0.4456,0
8270,0.524072,55.1,14,2,4,0,0,6097.739145,0.028178,0
8271,0,24.1,2,0,0,1,0,1612.373034,0,1
8272,1378.12245,96.5,5,1,0,3,0,,0,0
8273,0.184916,45.3,5,2,0,3,0,12552.370189,0.731182,0
8274,0.153526,24.1,3,0,0,0,0,301.488363,0.802799,0
8275,0.000634,86.1,9,0,0,1,0,9566.883591,0.010061,0
8276,0.823612,71,22,1,1,2,0,7037.543814,0.961399,1
8277,0.190559,67.4,8,1,0,0,0,10536.74544,0.002388,0
8278,0.838844,40.1,21,1,1,1,0,4788.976343,0.183012,1
8279,0.356727,42,7,2,2,1,0,8831.072653,0.06894,0
8280,0.539243,73.1,17,1,1,0,0,5064.377291,0.649494,0
8281,0.660752,74,15,1,0,4,0,8489.364109,0.871407,1
8282,5458.519174,50.4,13,2,0,1,0,,0.045299,0
8283,1.089876,54.4,5,1,3,0,0,1981.009993,0.913121,0
8284,1691.734093,48.4,3,1,0,0,0,,0.038685,0
8285,0.118643,66.3,11,3,0,0,0,14425.71521,0.069694,0
8286,0.255933,48.5,6,1,1,0,0,8019.878062,0.890508,0
8287,0.238004,78.6,15,1,1,1,1,4554.914002,0.313294,0
8288,0.201242,30.3,2,0,0,0,0,2784.543107,1.000936,1
8289,3287.569137,71.3,22,0,0,0,0,,0.40974,0
8290,22.157083,26.1,2,0,0,0,0,,0.152648,0
8291,2641.736565,68.1,13,1,0,0,0,,0.010349,0
8292,0.232158,68.1,10,0,0,0,0,4160.280862,0.031024,0
8293,0.32166,68.5,13,2,0,0,0,10556.023658,0.014506,0
8294,0.086103,71.2,8,0,0,0,0,6523.000098,0.031968,0
8295,0.174542,41.2,8,0,2,0,0,16686.980941,0.512847,1
8296,0.457661,37.2,11,2,0,0,0,7144.144631,0.290753,0
8297,0.081101,63.4,9,0,1,0,0,6343.246661,0.288484,0
8298,0.027264,72.4,15,0,0,0,0,3778.86896,0.057918,0
8299,0.619726,47.1,5,3,0,1,0,6623.003593,0.620548,0
8300,0.453767,76.6,12,1,0,0,0,3319.036836,0.02021,0
8301,0.279452,46.2,12,1,0,0,0,19180.699275,0.0006,0
8302,0.218118,65.3,5,1,0,0,0,7121.579841,0.434952,0
8303,1824.146131,37,13,1,3,2,0,,0.667276,0
8304,0.16584,62.3,14,1,0,0,0,18650.951488,0.343566,0
8305,0.259589,46.4,5,1,3,0,0,7906.296696,0.063799,0
8306,0.34619,51.5,9,1,0,1,0,5324.566044,0.195172,0
8307,0.146571,47.1,6,3,0,0,0,7764.173547,0,0
8308,0.193626,62.4,6,2,0,0,0,6515.797625,0.035564,0
8309,0.017561,76.7,9,0,2,0,0,9006.082641,0.058883,0
8310,0.013774,22,3,0,0,0,0,802.54445,0.74429,0
8311,0.117445,46.1,7,0,4,0,0,9056.181147,0.426906,0
8312,0.129769,45,5,0,1,0,0,5600.320715,0.174466,0
8313,0.253057,65.2,29,0,0,0,0,16434.295341,0.505413,0
8314,0.483924,40.3,11,1,1,0,0,5128.124833,0.458058,0
8315,0.443685,39.2,13,0,1,0,0,5543.152484,0.864019,0
8316,0.14956,54.3,7,1,0,0,0,7766.73869,0.155662,0
8317,0.436488,30.1,10,2,1,0,0,3015.64478,0.18339,0
8318,0.126774,51.4,6,0,3,0,0,6032.818679,0.210201,0
8319,0.736363,51.2,15,4,4,0,0,10093.787118,0.096783,0
8320,0.855521,45.1,9,2,0,0,0,2503.576181,0,0
8321,0.17013,47.2,9,1,2,0,0,10050.228205,0.292608,0
8322,0.24932,49.1,7,1,2,0,0,10503.330242,0.22495,0
8323,0.288583,62.1,12,2,0,0,0,15034.965353,0.098921,0
8324,0.369243,37.1,7,2,1,0,0,9086.748878,0.026895,0
8325,0.186834,40.1,7,0,1,2,0,3900.504959,0.85511,1
8326,0.321058,58.2,7,1,0,0,0,4194.510714,0.135289,0
8327,0.763127,43.3,14,2,3,0,0,6014.452367,0.361927,0
8328,0.241675,31.1,9,0,0,1,0,2519.027849,0.541182,0
8329,0.248742,48.2,13,1,4,0,0,17358.696181,0.048585,0
8330,0.482486,64.4,17,8,0,0,0,23148.812483,0,0
8331,1762.021776,82.5,25,0,0,0,0,,0.652339,0
8332,4.757336,39.2,11,0,0,0,0,302.763356,0.900165,0
8333,0.565432,34.2,10,1,0,0,0,3410.249876,0.268267,0
8334,0.799363,49,15,6,0,1,0,9225.443323,0.675785,0
8335,0.001418,24,1,0,0,0,0,2841.93576,0.020949,0
8336,0.281882,57.3,6,1,0,0,0,5760.421307,0.010562,0
8337,0.084529,38.2,8,0,0,1,0,7086.031998,0.059556,0
8338,0.41792,51.5,12,1,3,0,0,5446.12194,0.081517,0
8339,0.001153,63.1,7,0,0,0,0,2634.126509,0.001368,0
8340,1.813798,41.2,20,9,1,1,0,6059.664258,0.175071,0
8341,2.241731,39.2,18,0,0,0,0,1000.851698,0.09492,0
8342,3854.201072,46.3,8,2,1,1,0,,0.263801,0
8343,5304.210599,61.3,18,1,2,0,0,,0.564472,0
8344,0.164395,28.2,9,0,0,0,0,5030.465072,0.076928,0
8345,0.318204,39.3,6,0,1,1,0,2792.703531,0.959287,0
8346,2028.248147,59.2,13,1,0,0,0,,0.006237,0
8347,0.346548,42.2,9,1,0,2,0,4115.227771,0.031211,0
8348,0.233256,43.3,12,0,2,0,0,4462.717344,0.652768,0
8349,0,57.6,0,0,0,0,0,2764.003481,1.002629,0
8350,0.411323,49.3,5,0,3,1,0,2209.200881,1.02188,0
8351,936.969341,61.4,6,1,0,0,0,,0,0
8352,2421.197073,68.6,11,1,0,1,0,,0.029479,0
8353,0.156997,32.1,1,0,2,0,0,2058.860721,1.001243,1
8354,0.095963,71,4,0,0,0,0,10225.438599,0.814924,0
8355,0.001769,68.3,3,0,0,0,0,2849.046388,0.00789,0
8356,1896.328932,63.2,12,1,,0,0,,0.13895,0
8357,0.47883,55.3,8,1,1,0,0,5341.253445,0.096564,0
8358,2480.92961,40.4,6,4,0,0,0,,1.007482,0
8359,3717.933535,46.3,15,3,3,0,0,,0.156859,0
8360,0.341453,39.3,6,3,1,1,0,15945.148027,0.276213,1
8361,794.305043,46.1,2,0,0,0,0,,0.90798,0
8362,0.389127,58.4,8,3,0,0,0,13933.465454,0.01196,0
8363,32.177266,92.5,7,0,0,0,0,,0.03575,0
8364,0.206801,31.2,3,0,0,0,0,2470.351982,1.008716,0
8365,0.004091,45.1,2,0,0,0,0,2204.165085,0.03389,0
8366,0.004218,77.5,18,0,0,0,0,3334.602425,0.006473,0
8367,0.001751,88.7,10,0,0,0,0,4005.767308,0.002132,0
8368,0,25.2,0,0,0,0,0,,1.003603,0
8369,0.063891,59.4,4,0,0,0,0,10022.423893,0.338542,0
8370,0.272918,50.4,2,1,2,0,0,10265.358863,0.816556,0
8371,3611.06704,64.1,18,4,0,0,0,,0.002541,0
8372,0.367603,65,5,2,0,0,0,3310.617507,0.269006,0
8373,0.341754,50.2,12,1,1,1,1,7006.62986,1.003926,0
8374,0.09791,40.2,9,0,1,2,2,4442.361586,0.754239,0
8375,0.523584,42.4,16,2,2,4,2,7701.938313,0.964124,1
8376,0,72.4,7,0,0,0,0,50152.912728,0,0
8377,98.252671,73,5,0,0,0,0,,0.086573,0
8378,0.283016,68.4,11,2,0,0,1,19315.345659,0.427285,0
8379,0.486505,29.2,3,1,0,1,0,3546.367754,0,0
8380,0.163712,68.4,8,1,0,0,0,8045.416312,0.076492,0
8381,0.292684,59.1,4,0,0,1,1,2675.908927,1.134638,0
8382,538.482566,25,5,0,0,0,0,,0.541389,0
8383,0.426134,31.3,9,2,0,0,0,6423.167577,0.420542,0
8384,0.020666,41.2,1,0,3,0,0,6724.422122,0.379041,0
8385,0.254156,46.4,9,1,1,0,0,4414.819333,0.017747,0
8386,0.149564,37.2,8,0,0,0,0,4032.610459,0.188512,0
8387,0.654752,49.4,7,1,4,0,0,2805.099766,0.868496,0
8388,0.081406,46.2,2,0,0,3,0,4321.454766,1.005508,1
8389,0.626334,39.1,6,1,0,0,0,4539.2192,0.109804,0
8390,0.45957,46.4,18,2,1,0,0,6126.958772,0.038017,1
8391,0.283656,37.2,8,0,4,0,0,3227.960685,0.949452,0
8392,0.070381,40,11,0,0,0,0,5018.836071,0.23865,0
8393,0.260103,34,6,0,0,0,0,2762.113929,0.543657,0
8394,0.334321,45.1,10,1,2,0,0,10582.074207,0.432743,0
8395,2827.550702,63.3,9,1,,0,0,,0.076331,0
8396,0.002776,75.7,9,0,0,0,0,3260.924755,0.012351,0
8397,0.76739,62.1,12,1,0,0,0,3486.501946,0.537721,0
8398,0.000358,53.1,3,0,0,0,0,2826.20018,0.001389,0
8399,0.430376,60.1,8,1,0,0,0,5248.715769,0.216064,0
8400,0.15626,49.2,12,2,0,0,0,10665.854012,0.122245,0
8401,345.425608,47.2,2,0,,0,0,,1.00432,0
8402,0.270908,33.3,8,0,0,0,0,5638.694177,0.351275,0
8403,0.314979,57.2,23,1,0,0,0,7232.136052,0.043504,0
8404,0.387671,61.6,12,1,0,0,0,6941.216834,0.015132,0
8405,0.230933,49.1,10,1,0,0,0,8887.745694,0,0
8406,1.018542,44.4,8,2,1,0,0,2664.016729,0.024978,0
8407,0,35.1,1,0,2,0,0,2677.936155,1.007001,0
8408,0.250699,73.4,15,2,0,0,0,12891.600696,0.093064,0
8409,0.010249,63.1,9,0,0,0,0,5016.345983,0.014764,0
8410,0.393743,51.5,7,3,1,0,0,5452.835226,0.782862,0
8411,6453.366284,48.4,14,3,2,1,0,,0.93013,0
8412,0.73796,63.2,14,1,2,0,0,3003.127508,0.002315,0
8413,0.499096,52.3,12,2,0,0,0,6009.932749,0.351857,0
8414,0.862574,52.2,17,2,2,0,0,5775.296593,0.475709,0
8415,0.820442,48.1,15,2,2,0,0,3823.120598,0.300022,0
8416,0.208385,48.3,11,1,0,0,0,10429.122162,0.20834,0
8417,0.37823,46.3,8,2,1,0,0,8083.687626,0.015969,0
8418,0.404132,52.3,11,2,2,0,1,8759.517187,0.942706,0
8419,0.340535,56.5,11,1,4,1,0,4623.005705,0.113739,0
8420,0.001203,86.3,3,0,2,0,0,2515.606907,0.00571,0
